"","Var1","Var2","Var3","Var4","value"
"21978",3,3,3,814,22
"21979",1,1,1,815,292
"21980",2,1,1,815,292
"21981",3,1,1,815,292
"21982",1,2,1,815,100
"21983",2,2,1,815,38
"21984",3,2,1,815,100
"21985",1,3,1,815,405
"21986",2,3,1,815,406
"21987",3,3,1,815,406
"21988",1,1,2,815,61
"21989",2,1,2,815,61
"21990",3,1,2,815,61
"21991",1,2,2,815,24
"21992",2,2,2,815,24
"21993",3,2,2,815,24
"21994",1,3,2,815,76
"21995",2,3,2,815,76
"21996",3,3,2,815,76
"21997",1,1,3,815,107
"21998",2,1,3,815,107
"21999",3,1,3,815,107
"22000",1,2,3,815,23
"22001",2,2,3,815,18
"22002",3,2,3,815,23
"22003",1,3,3,815,29
"22004",2,3,3,815,29
"22005",3,3,3,815,29
"22006",1,1,1,816,271
"22007",2,1,1,816,271
"22008",3,1,1,816,271
"22009",1,2,1,816,161
"22010",2,2,1,816,161
"22011",3,2,1,816,161
"22012",1,3,1,816,377
"22013",2,3,1,816,377
"22014",3,3,1,816,377
"22015",1,1,2,816,69
"22016",2,1,2,816,48
"22017",3,1,2,816,81
"22018",1,2,2,816,44
"22019",2,2,2,816,44
"22020",3,2,2,816,44
"22021",1,3,2,816,65
"22022",2,3,2,816,65
"22023",3,3,2,816,65
"22024",1,1,3,816,30
"22025",2,1,3,816,30
"22026",3,1,3,816,30
"22027",1,2,3,816,28
"22028",2,2,3,816,30
"22029",3,2,3,816,30
"22030",1,3,3,816,45
"22031",2,3,3,816,45
"22032",3,3,3,816,45
"22033",1,1,1,817,175
"22034",2,1,1,817,175
"22035",3,1,1,817,175
"22036",1,2,1,817,351
"22037",2,2,1,817,351
"22038",3,2,1,817,351
"22039",1,3,1,817,189
"22040",2,3,1,817,189
"22041",3,3,1,817,189
"22042",1,1,2,817,83
"22043",2,1,2,817,83
"22044",3,1,2,817,83
"22045",1,2,2,817,165
"22046",2,2,2,817,165
"22047",3,2,2,817,165
"22048",1,3,2,817,82
"22049",2,3,2,817,82
"22050",3,3,2,817,82
"22051",1,1,3,817,44
"22052",2,1,3,817,44
"22053",3,1,3,817,45
"22054",1,2,3,817,48
"22055",2,2,3,817,48
"22056",3,2,3,817,48
"22057",1,3,3,817,18
"22058",2,3,3,817,18
"22059",3,3,3,817,18
"22060",1,1,1,818,132
"22061",2,1,1,818,133
"22062",3,1,1,818,133
"22063",1,2,1,818,818
"22064",2,2,1,818,821
"22065",3,2,1,818,821
"22066",1,3,1,818,250
"22067",2,3,1,818,250
"22068",3,3,1,818,250
"22069",1,1,2,818,100
"22070",2,1,2,818,100
"22071",3,1,2,818,100
"22072",1,2,2,818,58
"22073",2,2,2,818,58
"22074",3,2,2,818,58
"22075",1,3,2,818,27
"22076",2,3,2,818,27
"22077",3,3,2,818,27
"22078",1,1,3,818,48
"22079",2,1,3,818,54
"22080",3,1,3,818,54
"22081",1,2,3,818,30
"22082",2,2,3,818,30
"22083",3,2,3,818,30
"22084",1,3,3,818,18
"22085",2,3,3,818,18
"22086",3,3,3,818,18
"22087",1,1,1,819,174
"22088",2,1,1,819,174
"22089",3,1,1,819,174
"22090",1,2,1,819,364
"22091",2,2,1,819,364
"22092",3,2,1,819,364
"22093",1,3,1,819,256
"22094",2,3,1,819,256
"22095",3,3,1,819,256
"22096",1,1,2,819,110
"22097",2,1,2,819,110
"22098",3,1,2,819,110
"22099",1,2,2,819,72
"22100",2,2,2,819,72
"22101",3,2,2,819,72
"22102",1,3,2,819,57
"22103",2,3,2,819,57
"22104",3,3,2,819,57
"22105",1,1,3,819,36
"22106",2,1,3,819,37
"22107",3,1,3,819,37
"22108",1,2,3,819,33
"22109",2,2,3,819,20
"22110",3,2,3,819,33
"22111",1,3,3,819,32
"22112",2,3,3,819,32
"22113",3,3,3,819,32
"22114",1,1,1,820,165
"22115",2,1,1,820,168
"22116",3,1,1,820,168
"22117",1,2,1,820,197
"22118",2,2,1,820,197
"22119",3,2,1,820,197
"22120",1,3,1,820,288
"22121",2,3,1,820,288
"22122",3,3,1,820,288
"22123",1,1,2,820,51
"22124",2,1,2,820,51
"22125",3,1,2,820,51
"22126",1,2,2,820,101
"22127",2,2,2,820,103
"22128",3,2,2,820,103
"22129",1,3,2,820,20
"22130",2,3,2,820,20
"22131",3,3,2,820,20
"22132",1,1,3,820,159
"22133",2,1,3,820,159
"22134",3,1,3,820,159
"22135",1,2,3,820,54
"22136",2,2,3,820,54
"22137",3,2,3,820,54
"22138",1,3,3,820,29
"22139",2,3,3,820,29
"22140",3,3,3,820,29
"22141",1,1,1,821,410
"22142",2,1,1,821,410
"22143",3,1,1,821,410
"22144",1,2,1,821,123
"22145",2,2,1,821,123
"22146",3,2,1,821,123
"22147",1,3,1,821,70
"22148",2,3,1,821,70
"22149",3,3,1,821,70
"22150",1,1,2,821,97
"22151",2,1,2,821,97
"22152",3,1,2,821,97
"22153",1,2,2,821,31
"22154",2,2,2,821,21
"22155",3,2,2,821,31
"22156",1,3,2,821,52
"22157",2,3,2,821,52
"22158",3,3,2,821,52
"22159",1,1,3,821,107
"22160",2,1,3,821,136
"22161",3,1,3,821,136
"22162",1,2,3,821,16
"22163",2,2,3,821,14
"22164",3,2,3,821,16
"22165",1,3,3,821,23
"22166",2,3,3,821,23
"22167",3,3,3,821,23
"22168",1,1,1,822,303
"22169",2,1,1,822,303
"22170",3,1,1,822,303
"22171",1,2,1,822,155
"22172",2,2,1,822,155
"22173",3,2,1,822,155
"22174",1,3,1,822,120
"22175",2,3,1,822,120
"22176",3,3,1,822,120
"22177",1,1,2,822,112
"22178",2,1,2,822,112
"22179",3,1,2,822,112
"22180",1,2,2,822,32
"22181",2,2,2,822,32
"22182",3,2,2,822,33
"22183",1,3,2,822,113
"22184",2,3,2,822,113
"22185",3,3,2,822,113
"22186",1,1,3,822,38
"22187",2,1,3,822,38
"22188",3,1,3,822,38
"22189",1,2,3,822,15
"22190",2,2,3,822,15
"22191",3,2,3,822,15
"22192",1,3,3,822,21
"22193",2,3,3,822,15
"22194",3,3,3,822,21
"22195",1,1,1,823,272
"22196",2,1,1,823,272
"22197",3,1,1,823,272
"22198",1,2,1,823,536
"22199",2,2,1,823,536
"22200",3,2,1,823,536
"22201",1,3,1,823,211
"22202",2,3,1,823,211
"22203",3,3,1,823,211
"22204",1,1,2,823,55
"22205",2,1,2,823,46
"22206",3,1,2,823,59
"22207",1,2,2,823,42
"22208",2,2,2,823,36
"22209",3,2,2,823,42
"22210",1,3,2,823,35
"22211",2,3,2,823,35
"22212",3,3,2,823,35
"22213",1,1,3,823,25
"22214",2,1,3,823,27
"22215",3,1,3,823,27
"22216",1,2,3,823,17
"22217",2,2,3,823,17
"22218",3,2,3,823,17
"22219",1,3,3,823,29
"22220",2,3,3,823,29
"22221",3,3,3,823,29
"22222",1,1,1,824,215
"22223",2,1,1,824,215
"22224",3,1,1,824,215
"22225",1,2,1,824,55
"22226",2,2,1,824,42
"22227",3,2,1,824,57
"22228",1,3,1,824,318
"22229",2,3,1,824,318
"22230",3,3,1,824,318
"22231",1,1,2,824,53
"22232",2,1,2,824,54
"22233",3,1,2,824,54
"22234",1,2,2,824,57
"22235",2,2,2,824,57
"22236",3,2,2,824,57
"22237",1,3,2,824,66
"22238",2,3,2,824,66
"22239",3,3,2,824,66
"22240",1,1,3,824,56
"22241",2,1,3,824,57
"22242",3,1,3,824,57
"22243",1,2,3,824,26
"22244",2,2,3,824,26
"22245",3,2,3,824,26
"22246",1,3,3,824,42
"22247",2,3,3,824,42
"22248",3,3,3,824,42
"22249",1,1,1,825,297
"22250",2,1,1,825,297
"22251",3,1,1,825,297
"22252",1,2,1,825,89
"22253",2,2,1,825,89
"22254",3,2,1,825,89
"22255",1,3,1,825,106
"22256",2,3,1,825,106
"22257",3,3,1,825,106
"22258",1,1,2,825,85
"22259",2,1,2,825,85
"22260",3,1,2,825,85
"22261",1,2,2,825,109
"22262",2,2,2,825,109
"22263",3,2,2,825,109
"22264",1,3,2,825,66
"22265",2,3,2,825,66
"22266",3,3,2,825,66
"22267",1,1,3,825,50
"22268",2,1,3,825,52
"22269",3,1,3,825,52
"22270",1,2,3,825,31
"22271",2,2,3,825,31
"22272",3,2,3,825,31
"22273",1,3,3,825,14
"22274",2,3,3,825,14
"22275",3,3,3,825,14
"22276",1,1,1,826,530
"22277",2,1,1,826,530
"22278",3,1,1,826,530
"22279",1,2,1,826,116
"22280",2,2,1,826,116
"22281",3,2,1,826,116
"22282",1,3,1,826,55
"22283",2,3,1,826,55
"22284",3,3,1,826,55
"22285",1,1,2,826,82
"22286",2,1,2,826,83
"22287",3,1,2,826,83
"22288",1,2,2,826,104
"22289",2,2,2,826,104
"22290",3,2,2,826,104
"22291",1,3,2,826,23
"22292",2,3,2,826,23
"22293",3,3,2,826,23
"22294",1,1,3,826,52
"22295",2,1,3,826,52
"22296",3,1,3,826,52
"22297",1,2,3,826,27
"22298",2,2,3,826,27
"22299",3,2,3,826,27
"22300",1,3,3,826,20
"22301",2,3,3,826,20
"22302",3,3,3,826,20
"22303",1,1,1,827,100
"22304",2,1,1,827,87
"22305",3,1,1,827,100
"22306",1,2,1,827,276
"22307",2,2,1,827,276
"22308",3,2,1,827,276
"22309",1,3,1,827,395
"22310",2,3,1,827,395
"22311",3,3,1,827,395
"22312",1,1,2,827,72
"22313",2,1,2,827,73
"22314",3,1,2,827,73
"22315",1,2,2,827,65
"22316",2,2,2,827,65
"22317",3,2,2,827,65
"22318",1,3,2,827,34
"22319",2,3,2,827,34
"22320",3,3,2,827,34
"22321",1,1,3,827,132
"22322",2,1,3,827,163
"22323",3,1,3,827,163
"22324",1,2,3,827,46
"22325",2,2,3,827,46
"22326",3,2,3,827,46
"22327",1,3,3,827,26
"22328",2,3,3,827,26
"22329",3,3,3,827,26
"22330",1,1,1,828,87
"22331",2,1,1,828,87
"22332",3,1,1,828,87
"22333",1,2,1,828,154
"22334",2,2,1,828,154
"22335",3,2,1,828,154
"22336",1,3,1,828,309
"22337",2,3,1,828,310
"22338",3,3,1,828,310
"22339",1,1,2,828,58
"22340",2,1,2,828,58
"22341",3,1,2,828,58
"22342",1,2,2,828,42
"22343",2,2,2,828,42
"22344",3,2,2,828,42
"22345",1,3,2,828,47
"22346",2,3,2,828,47
"22347",3,3,2,828,47
"22348",1,1,3,828,37
"22349",2,1,3,828,42
"22350",3,1,3,828,42
"22351",1,2,3,828,23
"22352",2,2,3,828,23
"22353",3,2,3,828,23
"22354",1,3,3,828,24
"22355",2,3,3,828,24
"22356",3,3,3,828,24
"22357",1,1,1,829,175
"22358",2,1,1,829,175
"22359",3,1,1,829,175
"22360",1,2,1,829,227
"22361",2,2,1,829,227
"22362",3,2,1,829,227
"22363",1,3,1,829,245
"22364",2,3,1,829,245
"22365",3,3,1,829,245
"22366",1,1,2,829,78
"22367",2,1,2,829,76
"22368",3,1,2,829,80
"22369",1,2,2,829,69
"22370",2,2,2,829,69
"22371",3,2,2,829,69
"22372",1,3,2,829,22
"22373",2,3,2,829,22
"22374",3,3,2,829,22
"22375",1,1,3,829,30
"22376",2,1,3,829,30
"22377",3,1,3,829,30
"22378",1,2,3,829,34
"22379",2,2,3,829,34
"22380",3,2,3,829,34
"22381",1,3,3,829,27
"22382",2,3,3,829,27
"22383",3,3,3,829,27
"22384",1,1,1,830,193
"22385",2,1,1,830,193
"22386",3,1,1,830,193
"22387",1,2,1,830,111
"22388",2,2,1,830,111
"22389",3,2,1,830,111
"22390",1,3,1,830,260
"22391",2,3,1,830,260
"22392",3,3,1,830,260
"22393",1,1,2,830,59
"22394",2,1,2,830,76
"22395",3,1,2,830,76
"22396",1,2,2,830,91
"22397",2,2,2,830,91
"22398",3,2,2,830,91
"22399",1,3,2,830,85
"22400",2,3,2,830,85
"22401",3,3,2,830,85
"22402",1,1,3,830,37
"22403",2,1,3,830,39
"22404",3,1,3,830,39
"22405",1,2,3,830,22
"22406",2,2,3,830,22
"22407",3,2,3,830,22
"22408",1,3,3,830,15
"22409",2,3,3,830,15
"22410",3,3,3,830,15
"22411",1,1,1,831,326
"22412",2,1,1,831,100
"22413",3,1,1,831,326
"22414",1,2,1,831,229
"22415",2,2,1,831,234
"22416",3,2,1,831,234
"22417",1,3,1,831,175
"22418",2,3,1,831,175
"22419",3,3,1,831,175
"22420",1,1,2,831,60
"22421",2,1,2,831,60
"22422",3,1,2,831,60
"22423",1,2,2,831,184
"22424",2,2,2,831,184
"22425",3,2,2,831,184
"22426",1,3,2,831,30
"22427",2,3,2,831,30
"22428",3,3,2,831,30
"22429",1,1,3,831,55
"22430",2,1,3,831,81
"22431",3,1,3,831,81
"22432",1,2,3,831,29
"22433",2,2,3,831,29
"22434",3,2,3,831,29
"22435",1,3,3,831,16
"22436",2,3,3,831,16
"22437",3,3,3,831,16
"22438",1,1,1,832,293
"22439",2,1,1,832,293
"22440",3,1,1,832,293
"22441",1,2,1,832,181
"22442",2,2,1,832,181
"22443",3,2,1,832,181
"22444",1,3,1,832,181
"22445",2,3,1,832,181
"22446",3,3,1,832,181
"22447",1,1,2,832,57
"22448",2,1,2,832,55
"22449",3,1,2,832,60
"22450",1,2,2,832,50
"22451",2,2,2,832,50
"22452",3,2,2,832,50
"22453",1,3,2,832,33
"22454",2,3,2,832,33
"22455",3,3,2,832,33
"22456",1,1,3,832,38
"22457",2,1,3,832,39
"22458",3,1,3,832,39
"22459",1,2,3,832,26
"22460",2,2,3,832,26
"22461",3,2,3,832,26
"22462",1,3,3,832,20
"22463",2,3,3,832,20
"22464",3,3,3,832,20
"22465",1,1,1,833,122
"22466",2,1,1,833,122
"22467",3,1,1,833,122
"22468",1,2,1,833,332
"22469",2,2,1,833,332
"22470",3,2,1,833,332
"22471",1,3,1,833,318
"22472",2,3,1,833,318
"22473",3,3,1,833,318
"22474",1,1,2,833,48
"22475",2,1,2,833,52
"22476",3,1,2,833,52
"22477",1,2,2,833,56
"22478",2,2,2,833,56
"22479",3,2,2,833,56
"22480",1,3,2,833,118
"22481",2,3,2,833,118
"22482",3,3,2,833,118
"22483",1,1,3,833,52
"22484",2,1,3,833,52
"22485",3,1,3,833,52
"22486",1,2,3,833,20
"22487",2,2,3,833,21
"22488",3,2,3,833,21
"22489",1,3,3,833,22
"22490",2,3,3,833,22
"22491",3,3,3,833,22
"22492",1,1,1,834,114
"22493",2,1,1,834,100
"22494",3,1,1,834,116
"22495",1,2,1,834,195
"22496",2,2,1,834,195
"22497",3,2,1,834,195
"22498",1,3,1,834,187
"22499",2,3,1,834,187
"22500",3,3,1,834,187
"22501",1,1,2,834,75
"22502",2,1,2,834,75
"22503",3,1,2,834,75
"22504",1,2,2,834,107
"22505",2,2,2,834,107
"22506",3,2,2,834,107
"22507",1,3,2,834,58
"22508",2,3,2,834,58
"22509",3,3,2,834,58
"22510",1,1,3,834,54
"22511",2,1,3,834,54
"22512",3,1,3,834,54
"22513",1,2,3,834,25
"22514",2,2,3,834,25
"22515",3,2,3,834,25
"22516",1,3,3,834,16
"22517",2,3,3,834,16
"22518",3,3,3,834,16
"22519",1,1,1,835,205
"22520",2,1,1,835,205
"22521",3,1,1,835,205
"22522",1,2,1,835,100
"22523",2,2,1,835,57
"22524",3,2,1,835,100
"22525",1,3,1,835,133
"22526",2,3,1,835,133
"22527",3,3,1,835,133
"22528",1,1,2,835,61
"22529",2,1,2,835,61
"22530",3,1,2,835,61
"22531",1,2,2,835,47
"22532",2,2,2,835,47
"22533",3,2,2,835,47
"22534",1,3,2,835,54
"22535",2,3,2,835,54
"22536",3,3,2,835,54
"22537",1,1,3,835,32
"22538",2,1,3,835,32
"22539",3,1,3,835,32
"22540",1,2,3,835,23
"22541",2,2,3,835,23
"22542",3,2,3,835,23
"22543",1,3,3,835,14
"22544",2,3,3,835,14
"22545",3,3,3,835,14
"22546",1,1,1,836,439
"22547",2,1,1,836,439
"22548",3,1,1,836,439
"22549",1,2,1,836,293
"22550",2,2,1,836,293
"22551",3,2,1,836,293
"22552",1,3,1,836,334
"22553",2,3,1,836,334
"22554",3,3,1,836,334
"22555",1,1,2,836,55
"22556",2,1,2,836,55
"22557",3,1,2,836,55
"22558",1,2,2,836,63
"22559",2,2,2,836,63
"22560",3,2,2,836,65
"22561",1,3,2,836,107
"22562",2,3,2,836,107
"22563",3,3,2,836,107
"22564",1,1,3,836,32
"22565",2,1,3,836,33
"22566",3,1,3,836,33
"22567",1,2,3,836,43
"22568",2,2,3,836,43
"22569",3,2,3,836,43
"22570",1,3,3,836,20
"22571",2,3,3,836,20
"22572",3,3,3,836,20
"22573",1,1,1,837,344
"22574",2,1,1,837,344
"22575",3,1,1,837,344
"22576",1,2,1,837,398
"22577",2,2,1,837,398
"22578",3,2,1,837,398
"22579",1,3,1,837,68
"22580",2,3,1,837,68
"22581",3,3,1,837,68
"22582",1,1,2,837,50
"22583",2,1,2,837,22
"22584",3,1,2,837,50
"22585",1,2,2,837,27
"22586",2,2,2,837,27
"22587",3,2,2,837,27
"22588",1,3,2,837,73
"22589",2,3,2,837,73
"22590",3,3,2,837,73
"22591",1,1,3,837,34
"22592",2,1,3,837,34
"22593",3,1,3,837,34
"22594",1,2,3,837,27
"22595",2,2,3,837,27
"22596",3,2,3,837,30
"22597",1,3,3,837,17
"22598",2,3,3,837,17
"22599",3,3,3,837,17
"22600",1,1,1,838,505
"22601",2,1,1,838,505
"22602",3,1,1,838,505
"22603",1,2,1,838,75
"22604",2,2,1,838,75
"22605",3,2,1,838,75
"22606",1,3,1,838,145
"22607",2,3,1,838,145
"22608",3,3,1,838,145
"22609",1,1,2,838,113
"22610",2,1,2,838,113
"22611",3,1,2,838,113
"22612",1,2,2,838,51
"22613",2,2,2,838,51
"22614",3,2,2,838,51
"22615",1,3,2,838,90
"22616",2,3,2,838,90
"22617",3,3,2,838,90
"22618",1,1,3,838,33
"22619",2,1,3,838,33
"22620",3,1,3,838,33
"22621",1,2,3,838,23
"22622",2,2,3,838,23
"22623",3,2,3,838,23
"22624",1,3,3,838,18
"22625",2,3,3,838,18
"22626",3,3,3,838,18
"22627",1,1,1,839,260
"22628",2,1,1,839,260
"22629",3,1,1,839,260
"22630",1,2,1,839,177
"22631",2,2,1,839,177
"22632",3,2,1,839,177
"22633",1,3,1,839,305
"22634",2,3,1,839,305
"22635",3,3,1,839,305
"22636",1,1,2,839,127
"22637",2,1,2,839,127
"22638",3,1,2,839,127
"22639",1,2,2,839,28
"22640",2,2,2,839,28
"22641",3,2,2,839,28
"22642",1,3,2,839,47
"22643",2,3,2,839,47
"22644",3,3,2,839,47
"22645",1,1,3,839,56
"22646",2,1,3,839,56
"22647",3,1,3,839,56
"22648",1,2,3,839,19
"22649",2,2,3,839,18
"22650",3,2,3,839,20
"22651",1,3,3,839,20
"22652",2,3,3,839,20
"22653",3,3,3,839,20
"22654",1,1,1,840,300
"22655",2,1,1,840,300
"22656",3,1,1,840,300
"22657",1,2,1,840,64
"22658",2,2,1,840,64
"22659",3,2,1,840,64
"22660",1,3,1,840,320
"22661",2,3,1,840,320
"22662",3,3,1,840,320
"22663",1,1,2,840,88
"22664",2,1,2,840,88
"22665",3,1,2,840,88
"22666",1,2,2,840,89
"22667",2,2,2,840,89
"22668",3,2,2,840,89
"22669",1,3,2,840,86
"22670",2,3,2,840,86
"22671",3,3,2,840,86
"22672",1,1,3,840,80
"22673",2,1,3,840,84
"22674",3,1,3,840,84
"22675",1,2,3,840,53
"22676",2,2,3,840,53
"22677",3,2,3,840,53
"22678",1,3,3,840,36
"22679",2,3,3,840,36
"22680",3,3,3,840,36
"22681",1,1,1,841,247
"22682",2,1,1,841,247
"22683",3,1,1,841,247
"22684",1,2,1,841,271
"22685",2,2,1,841,271
"22686",3,2,1,841,271
"22687",1,3,1,841,325
"22688",2,3,1,841,325
"22689",3,3,1,841,325
"22690",1,1,2,841,78
"22691",2,1,2,841,89
"22692",3,1,2,841,89
"22693",1,2,2,841,34
"22694",2,2,2,841,34
"22695",3,2,2,841,34
"22696",1,3,2,841,25
"22697",2,3,2,841,25
"22698",3,3,2,841,25
"22699",1,1,3,841,77
"22700",2,1,3,841,77
"22701",3,1,3,841,77
"22702",1,2,3,841,23
"22703",2,2,3,841,14
"22704",3,2,3,841,23
"22705",1,3,3,841,34
"22706",2,3,3,841,34
"22707",3,3,3,841,34
"22708",1,1,1,842,441
"22709",2,1,1,842,441
"22710",3,1,1,842,441
"22711",1,2,1,842,279
"22712",2,2,1,842,279
"22713",3,2,1,842,279
"22714",1,3,1,842,280
"22715",2,3,1,842,280
"22716",3,3,1,842,280
"22717",1,1,2,842,79
"22718",2,1,2,842,79
"22719",3,1,2,842,97
"22720",1,2,2,842,104
"22721",2,2,2,842,104
"22722",3,2,2,842,104
"22723",1,3,2,842,61
"22724",2,3,2,842,61
"22725",3,3,2,842,61
"22726",1,1,3,842,56
"22727",2,1,3,842,56
"22728",3,1,3,842,56
"22729",1,2,3,842,26
"22730",2,2,3,842,21
"22731",3,2,3,842,26
"22732",1,3,3,842,18
"22733",2,3,3,842,18
"22734",3,3,3,842,18
"22735",1,1,1,843,311
"22736",2,1,1,843,311
"22737",3,1,1,843,311
"22738",1,2,1,843,111
"22739",2,2,1,843,111
"22740",3,2,1,843,111
"22741",1,3,1,843,388
"22742",2,3,1,843,388
"22743",3,3,1,843,388
"22744",1,1,2,843,102
"22745",2,1,2,843,102
"22746",3,1,2,843,106
"22747",1,2,2,843,46
"22748",2,2,2,843,46
"22749",3,2,2,843,46
"22750",1,3,2,843,57
"22751",2,3,2,843,58
"22752",3,3,2,843,58
"22753",1,1,3,843,37
"22754",2,1,3,843,37
"22755",3,1,3,843,37
"22756",1,2,3,843,30
"22757",2,2,3,843,20
"22758",3,2,3,843,41
"22759",1,3,3,843,15
"22760",2,3,3,843,15
"22761",3,3,3,843,15
"22762",1,1,1,844,293
"22763",2,1,1,844,293
"22764",3,1,1,844,293
"22765",1,2,1,844,273
"22766",2,2,1,844,273
"22767",3,2,1,844,273
"22768",1,3,1,844,279
"22769",2,3,1,844,279
"22770",3,3,1,844,279
"22771",1,1,2,844,56
"22772",2,1,2,844,56
"22773",3,1,2,844,56
"22774",1,2,2,844,62
"22775",2,2,2,844,62
"22776",3,2,2,844,62
"22777",1,3,2,844,44
"22778",2,3,2,844,44
"22779",3,3,2,844,44
"22780",1,1,3,844,51
"22781",2,1,3,844,51
"22782",3,1,3,844,51
"22783",1,2,3,844,17
"22784",2,2,3,844,15
"22785",3,2,3,844,17
"22786",1,3,3,844,35
"22787",2,3,3,844,35
"22788",3,3,3,844,35
"22789",1,1,1,845,225
"22790",2,1,1,845,226
"22791",3,1,1,845,226
"22792",1,2,1,845,224
"22793",2,2,1,845,224
"22794",3,2,1,845,224
"22795",1,3,1,845,152
"22796",2,3,1,845,152
"22797",3,3,1,845,152
"22798",1,1,2,845,132
"22799",2,1,2,845,132
"22800",3,1,2,845,132
"22801",1,2,2,845,68
"22802",2,2,2,845,70
"22803",3,2,2,845,70
"22804",1,3,2,845,106
"22805",2,3,2,845,106
"22806",3,3,2,845,106
"22807",1,1,3,845,49
"22808",2,1,3,845,50
"22809",3,1,3,845,50
"22810",1,2,3,845,42
"22811",2,2,3,845,42
"22812",3,2,3,845,42
"22813",1,3,3,845,20
"22814",2,3,3,845,20
"22815",3,3,3,845,20
"22816",1,1,1,846,422
"22817",2,1,1,846,28
"22818",3,1,1,846,422
"22819",1,2,1,846,699
"22820",2,2,1,846,699
"22821",3,2,1,846,699
"22822",1,3,1,846,156
"22823",2,3,1,846,156
"22824",3,3,1,846,156
"22825",1,1,2,846,47
"22826",2,1,2,846,46
"22827",3,1,2,846,48
"22828",1,2,2,846,108
"22829",2,2,2,846,108
"22830",3,2,2,846,108
"22831",1,3,2,846,36
"22832",2,3,2,846,36
"22833",3,3,2,846,36
"22834",1,1,3,846,83
"22835",2,1,3,846,83
"22836",3,1,3,846,83
"22837",1,2,3,846,27
"22838",2,2,3,846,27
"22839",3,2,3,846,27
"22840",1,3,3,846,29
"22841",2,3,3,846,29
"22842",3,3,3,846,29
"22843",1,1,1,847,268
"22844",2,1,1,847,268
"22845",3,1,1,847,268
"22846",1,2,1,847,170
"22847",2,2,1,847,170
"22848",3,2,1,847,170
"22849",1,3,1,847,164
"22850",2,3,1,847,165
"22851",3,3,1,847,165
"22852",1,1,2,847,63
"22853",2,1,2,847,63
"22854",3,1,2,847,63
"22855",1,2,2,847,40
"22856",2,2,2,847,40
"22857",3,2,2,847,40
"22858",1,3,2,847,70
"22859",2,3,2,847,70
"22860",3,3,2,847,70
"22861",1,1,3,847,88
"22862",2,1,3,847,88
"22863",3,1,3,847,88
"22864",1,2,3,847,31
"22865",2,2,3,847,31
"22866",3,2,3,847,31
"22867",1,3,3,847,22
"22868",2,3,3,847,22
"22869",3,3,3,847,22
"22870",1,1,1,848,271
"22871",2,1,1,848,333
"22872",3,1,1,848,333
"22873",1,2,1,848,385
"22874",2,2,1,848,390
"22875",3,2,1,848,390
"22876",1,3,1,848,348
"22877",2,3,1,848,348
"22878",3,3,1,848,348
"22879",1,1,2,848,109
"22880",2,1,2,848,112
"22881",3,1,2,848,112
"22882",1,2,2,848,94
"22883",2,2,2,848,94
"22884",3,2,2,848,94
"22885",1,3,2,848,45
"22886",2,3,2,848,45
"22887",3,3,2,848,45
"22888",1,1,3,848,67
"22889",2,1,3,848,68
"22890",3,1,3,848,68
"22891",1,2,3,848,25
"22892",2,2,3,848,25
"22893",3,2,3,848,25
"22894",1,3,3,848,15
"22895",2,3,3,848,15
"22896",3,3,3,848,15
"22897",1,1,1,849,220
"22898",2,1,1,849,220
"22899",3,1,1,849,220
"22900",1,2,1,849,296
"22901",2,2,1,849,296
"22902",3,2,1,849,296
"22903",1,3,1,849,451
"22904",2,3,1,849,451
"22905",3,3,1,849,451
"22906",1,1,2,849,60
"22907",2,1,2,849,60
"22908",3,1,2,849,62
"22909",1,2,2,849,47
"22910",2,2,2,849,47
"22911",3,2,2,849,47
"22912",1,3,2,849,50
"22913",2,3,2,849,50
"22914",3,3,2,849,50
"22915",1,1,3,849,32
"22916",2,1,3,849,33
"22917",3,1,3,849,33
"22918",1,2,3,849,30
"22919",2,2,3,849,30
"22920",3,2,3,849,30
"22921",1,3,3,849,16
"22922",2,3,3,849,16
"22923",3,3,3,849,16
"22924",1,1,1,850,262
"22925",2,1,1,850,85
"22926",3,1,1,850,262
"22927",1,2,1,850,434
"22928",2,2,1,850,434
"22929",3,2,1,850,434
"22930",1,3,1,850,115
"22931",2,3,1,850,115
"22932",3,3,1,850,115
"22933",1,1,2,850,105
"22934",2,1,2,850,105
"22935",3,1,2,850,105
"22936",1,2,2,850,59
"22937",2,2,2,850,59
"22938",3,2,2,850,59
"22939",1,3,2,850,70
"22940",2,3,2,850,70
"22941",3,3,2,850,70
"22942",1,1,3,850,38
"22943",2,1,3,850,45
"22944",3,1,3,850,45
"22945",1,2,3,850,26
"22946",2,2,3,850,26
"22947",3,2,3,850,26
"22948",1,3,3,850,14
"22949",2,3,3,850,14
"22950",3,3,3,850,14
"22951",1,1,1,851,381
"22952",2,1,1,851,381
"22953",3,1,1,851,381
"22954",1,2,1,851,311
"22955",2,2,1,851,311
"22956",3,2,1,851,311
"22957",1,3,1,851,226
"22958",2,3,1,851,226
"22959",3,3,1,851,226
"22960",1,1,2,851,55
"22961",2,1,2,851,55
"22962",3,1,2,851,55
"22963",1,2,2,851,89
"22964",2,2,2,851,89
"22965",3,2,2,851,89
"22966",1,3,2,851,87
"22967",2,3,2,851,87
"22968",3,3,2,851,87
"22969",1,1,3,851,111
"22970",2,1,3,851,111
"22971",3,1,3,851,111
"22972",1,2,3,851,35
"22973",2,2,3,851,17
"22974",3,2,3,851,37
"22975",1,3,3,851,25
