"","Var1","Var2","Var3","value"
"7120",1,2,594,4
"7121",2,2,594,4
"7122",3,2,594,4
"7123",1,3,594,3
"7124",2,3,594,3
"7125",3,3,594,3
"7126",1,4,594,2
"7127",2,4,594,2
"7128",3,4,594,2
"7129",1,1,595,17
"7130",2,1,595,17
"7131",3,1,595,17
"7132",1,2,595,7
"7133",2,2,595,7
"7134",3,2,595,7
"7135",1,3,595,4
"7136",2,3,595,4
"7137",3,3,595,4
"7138",1,4,595,1
"7139",2,4,595,1
"7140",3,4,595,1
"7141",1,1,596,17
"7142",2,1,596,17
"7143",3,1,596,16
"7144",1,2,596,7
"7145",2,2,596,7
"7146",3,2,596,6
"7147",1,3,596,2
"7148",2,3,596,2
"7149",3,3,596,2
"7150",1,4,596,2
"7151",2,4,596,2
"7152",3,4,596,2
"7153",1,1,597,23
"7154",2,1,597,23
"7155",3,1,597,22
"7156",1,2,597,7
"7157",2,2,597,7
"7158",3,2,597,7
"7159",1,3,597,3
"7160",2,3,597,3
"7161",3,3,597,3
"7162",1,4,597,4
"7163",2,4,597,4
"7164",3,4,597,4
"7165",1,1,598,23
"7166",2,1,598,23
"7167",3,1,598,18
"7168",1,2,598,4
"7169",2,2,598,4
"7170",3,2,598,4
"7171",1,3,598,5
"7172",2,3,598,5
"7173",3,3,598,5
"7174",1,4,598,3
"7175",2,4,598,3
"7176",3,4,598,2
"7177",1,1,599,25
"7178",2,1,599,25
"7179",3,1,599,25
"7180",1,2,599,4
"7181",2,2,599,4
"7182",3,2,599,4
"7183",1,3,599,2
"7184",2,3,599,2
"7185",3,3,599,2
"7186",1,4,599,2
"7187",2,4,599,2
"7188",3,4,599,2
"7189",1,1,600,32
"7190",2,1,600,32
"7191",3,1,600,32
"7192",1,2,600,4
"7193",2,2,600,4
"7194",3,2,600,4
"7195",1,3,600,3
"7196",2,3,600,3
"7197",3,3,600,3
"7198",1,4,600,2
"7199",2,4,600,2
"7200",3,4,600,2
"7201",1,1,601,26
"7202",2,1,601,26
"7203",3,1,601,26
"7204",1,2,601,6
"7205",2,2,601,6
"7206",3,2,601,5
"7207",1,3,601,4
"7208",2,3,601,4
"7209",3,3,601,4
"7210",1,4,601,2
"7211",2,4,601,2
"7212",3,4,601,1
"7213",1,1,602,18
"7214",2,1,602,18
"7215",3,1,602,18
"7216",1,2,602,8
"7217",2,2,602,8
"7218",3,2,602,5
"7219",1,3,602,3
"7220",2,3,602,3
"7221",3,3,602,3
"7222",1,4,602,2
"7223",2,4,602,2
"7224",3,4,602,2
"7225",1,1,603,18
"7226",2,1,603,18
"7227",3,1,603,18
"7228",1,2,603,7
"7229",2,2,603,7
"7230",3,2,603,7
"7231",1,3,603,3
"7232",2,3,603,3
"7233",3,3,603,3
"7234",1,4,603,3
"7235",2,4,603,3
"7236",3,4,603,2
"7237",1,1,604,19
"7238",2,1,604,19
"7239",3,1,604,19
"7240",1,2,604,9
"7241",2,2,604,9
"7242",3,2,604,9
"7243",1,3,604,3
"7244",2,3,604,3
"7245",3,3,604,3
"7246",1,4,604,2
"7247",2,4,604,2
"7248",3,4,604,2
"7249",1,1,605,40
"7250",2,1,605,40
"7251",3,1,605,37
"7252",1,2,605,4
"7253",2,2,605,4
"7254",3,2,605,4
"7255",1,3,605,3
"7256",2,3,605,3
"7257",3,3,605,3
"7258",1,4,605,2
"7259",2,4,605,2
"7260",3,4,605,1
"7261",1,1,606,32
"7262",2,1,606,32
"7263",3,1,606,31
"7264",1,2,606,8
"7265",2,2,606,8
"7266",3,2,606,8
"7267",1,3,606,3
"7268",2,3,606,3
"7269",3,3,606,3
"7270",1,4,606,3
"7271",2,4,606,3
"7272",3,4,606,3
"7273",1,1,607,35
"7274",2,1,607,35
"7275",3,1,607,35
"7276",1,2,607,11
"7277",2,2,607,11
"7278",3,2,607,10
"7279",1,3,607,4
"7280",2,3,607,4
"7281",3,3,607,4
"7282",1,4,607,2
"7283",2,4,607,2
"7284",3,4,607,2
"7285",1,1,608,26
"7286",2,1,608,26
"7287",3,1,608,26
"7288",1,2,608,3
"7289",2,2,608,3
"7290",3,2,608,3
"7291",1,3,608,5
"7292",2,3,608,5
"7293",3,3,608,5
"7294",1,4,608,2
"7295",2,4,608,2
"7296",3,4,608,2
"7297",1,1,609,26
"7298",2,1,609,26
"7299",3,1,609,26
"7300",1,2,609,8
"7301",2,2,609,8
"7302",3,2,609,8
"7303",1,3,609,3
"7304",2,3,609,3
"7305",3,3,609,3
"7306",1,4,609,2
"7307",2,4,609,2
"7308",3,4,609,2
"7309",1,1,610,53
"7310",2,1,610,53
"7311",3,1,610,53
"7312",1,2,610,10
"7313",2,2,610,10
"7314",3,2,610,10
"7315",1,3,610,2
"7316",2,3,610,2
"7317",3,3,610,2
"7318",1,4,610,2
"7319",2,4,610,2
"7320",3,4,610,2
"7321",1,1,611,27
"7322",2,1,611,27
"7323",3,1,611,26
"7324",1,2,611,3
"7325",2,2,611,3
"7326",3,2,611,3
"7327",1,3,611,3
"7328",2,3,611,3
"7329",3,3,611,3
"7330",1,4,611,3
"7331",2,4,611,3
"7332",3,4,611,3
"7333",1,1,612,29
"7334",2,1,612,29
"7335",3,1,612,28
"7336",1,2,612,5
"7337",2,2,612,5
"7338",3,2,612,5
"7339",1,3,612,4
"7340",2,3,612,4
"7341",3,3,612,4
"7342",1,4,612,1
"7343",2,4,612,1
"7344",3,4,612,1
"7345",1,1,613,33
"7346",2,1,613,33
"7347",3,1,613,33
"7348",1,2,613,4
"7349",2,2,613,4
"7350",3,2,613,4
"7351",1,3,613,3
"7352",2,3,613,3
"7353",3,3,613,3
"7354",1,4,613,2
"7355",2,4,613,2
"7356",3,4,613,2
"7357",1,1,614,14
"7358",2,1,614,14
"7359",3,1,614,13
"7360",1,2,614,9
"7361",2,2,614,9
"7362",3,2,614,9
"7363",1,3,614,3
"7364",2,3,614,3
"7365",3,3,614,3
"7366",1,4,614,1
"7367",2,4,614,1
"7368",3,4,614,1
"7369",1,1,615,17
"7370",2,1,615,17
"7371",3,1,615,17
"7372",1,2,615,9
"7373",2,2,615,9
"7374",3,2,615,9
"7375",1,3,615,3
"7376",2,3,615,3
"7377",3,3,615,2
"7378",1,4,615,2
"7379",2,4,615,2
"7380",3,4,615,2
"7381",1,1,616,13
"7382",2,1,616,13
"7383",3,1,616,12
"7384",1,2,616,8
"7385",2,2,616,8
"7386",3,2,616,8
"7387",1,3,616,3
"7388",2,3,616,3
"7389",3,3,616,2
"7390",1,4,616,2
"7391",2,4,616,2
"7392",3,4,616,2
"7393",1,1,617,13
"7394",2,1,617,13
"7395",3,1,617,11
"7396",1,2,617,5
"7397",2,2,617,5
"7398",3,2,617,5
"7399",1,3,617,3
"7400",2,3,617,3
"7401",3,3,617,3
"7402",1,4,617,2
"7403",2,4,617,2
"7404",3,4,617,2
"7405",1,1,618,20
"7406",2,1,618,20
"7407",3,1,618,20
"7408",1,2,618,3
"7409",2,2,618,3
"7410",3,2,618,3
"7411",1,3,618,5
"7412",2,3,618,5
"7413",3,3,618,5
"7414",1,4,618,2
"7415",2,4,618,2
"7416",3,4,618,2
"7417",1,1,619,20
"7418",2,1,619,20
"7419",3,1,619,19
"7420",1,2,619,7
"7421",2,2,619,7
"7422",3,2,619,7
"7423",1,3,619,3
"7424",2,3,619,3
"7425",3,3,619,3
"7426",1,4,619,2
"7427",2,4,619,2
"7428",3,4,619,2
"7429",1,1,620,17
"7430",2,1,620,17
"7431",3,1,620,17
"7432",1,2,620,7
"7433",2,2,620,7
"7434",3,2,620,5
"7435",1,3,620,3
"7436",2,3,620,3
"7437",3,3,620,3
"7438",1,4,620,2
"7439",2,4,620,2
"7440",3,4,620,2
"7441",1,1,621,20
"7442",2,1,621,20
"7443",3,1,621,20
"7444",1,2,621,6
"7445",2,2,621,6
"7446",3,2,621,6
"7447",1,3,621,4
"7448",2,3,621,4
"7449",3,3,621,4
"7450",1,4,621,2
"7451",2,4,621,2
"7452",3,4,621,2
"7453",1,1,622,22
"7454",2,1,622,22
"7455",3,1,622,21
"7456",1,2,622,7
"7457",2,2,622,7
"7458",3,2,622,7
"7459",1,3,622,5
"7460",2,3,622,5
"7461",3,3,622,5
"7462",1,4,622,2
"7463",2,4,622,2
"7464",3,4,622,2
"7465",1,1,623,19
"7466",2,1,623,19
"7467",3,1,623,19
"7468",1,2,623,7
"7469",2,2,623,7
"7470",3,2,623,7
"7471",1,3,623,3
"7472",2,3,623,3
"7473",3,3,623,3
"7474",1,4,623,1
"7475",2,4,623,1
"7476",3,4,623,1
"7477",1,1,624,21
"7478",2,1,624,21
"7479",3,1,624,21
"7480",1,2,624,6
"7481",2,2,624,6
"7482",3,2,624,6
"7483",1,3,624,2
"7484",2,3,624,2
"7485",3,3,624,2
"7486",1,4,624,2
"7487",2,4,624,2
"7488",3,4,624,2
"7489",1,1,625,23
"7490",2,1,625,23
"7491",3,1,625,21
"7492",1,2,625,9
"7493",2,2,625,9
"7494",3,2,625,9
"7495",1,3,625,4
"7496",2,3,625,4
"7497",3,3,625,4
"7498",1,4,625,3
"7499",2,4,625,3
"7500",3,4,625,3
"7501",1,1,626,8
"7502",2,1,626,8
"7503",3,1,626,8
"7504",1,2,626,12
"7505",2,2,626,12
"7506",3,2,626,11
"7507",1,3,626,2
"7508",2,3,626,2
"7509",3,3,626,2
"7510",1,4,626,2
"7511",2,4,626,2
"7512",3,4,626,2
"7513",1,1,627,14
"7514",2,1,627,14
"7515",3,1,627,14
"7516",1,2,627,5
"7517",2,2,627,5
"7518",3,2,627,5
"7519",1,3,627,5
"7520",2,3,627,5
"7521",3,3,627,5
"7522",1,4,627,2
"7523",2,4,627,2
"7524",3,4,627,2
"7525",1,1,628,15
"7526",2,1,628,15
"7527",3,1,628,14
"7528",1,2,628,7
"7529",2,2,628,7
"7530",3,2,628,7
"7531",1,3,628,3
"7532",2,3,628,3
"7533",3,3,628,3
"7534",1,4,628,2
"7535",2,4,628,2
"7536",3,4,628,2
"7537",1,1,629,37
"7538",2,1,629,37
"7539",3,1,629,37
"7540",1,2,629,10
"7541",2,2,629,10
"7542",3,2,629,10
"7543",1,3,629,4
"7544",2,3,629,4
"7545",3,3,629,4
"7546",1,4,629,2
"7547",2,4,629,2
"7548",3,4,629,2
"7549",1,1,630,16
"7550",2,1,630,16
"7551",3,1,630,16
"7552",1,2,630,7
"7553",2,2,630,7
"7554",3,2,630,6
"7555",1,3,630,3
"7556",2,3,630,3
"7557",3,3,630,3
"7558",1,4,630,2
"7559",2,4,630,2
"7560",3,4,630,2
"7561",1,1,631,36
"7562",2,1,631,36
"7563",3,1,631,30
"7564",1,2,631,7
"7565",2,2,631,7
"7566",3,2,631,7
"7567",1,3,631,3
"7568",2,3,631,3
"7569",3,3,631,3
"7570",1,4,631,2
"7571",2,4,631,2
"7572",3,4,631,2
"7573",1,1,632,24
"7574",2,1,632,24
"7575",3,1,632,24
"7576",1,2,632,6
"7577",2,2,632,6
"7578",3,2,632,6
"7579",1,3,632,2
"7580",2,3,632,2
"7581",3,3,632,2
"7582",1,4,632,2
"7583",2,4,632,2
"7584",3,4,632,2
"7585",1,1,633,35
"7586",2,1,633,35
"7587",3,1,633,34
"7588",1,2,633,6
"7589",2,2,633,6
"7590",3,2,633,6
"7591",1,3,633,6
"7592",2,3,633,6
"7593",3,3,633,6
"7594",1,4,633,2
"7595",2,4,633,2
"7596",3,4,633,2
"7597",1,1,634,37
"7598",2,1,634,37
"7599",3,1,634,37
"7600",1,2,634,12
"7601",2,2,634,12
"7602",3,2,634,12
"7603",1,3,634,4
"7604",2,3,634,4
"7605",3,3,634,3
"7606",1,4,634,3
"7607",2,4,634,3
"7608",3,4,634,2
"7609",1,1,635,47
"7610",2,1,635,47
"7611",3,1,635,47
"7612",1,2,635,8
"7613",2,2,635,8
"7614",3,2,635,8
"7615",1,3,635,4
"7616",2,3,635,4
"7617",3,3,635,4
"7618",1,4,635,2
"7619",2,4,635,2
"7620",3,4,635,2
"7621",1,1,636,24
"7622",2,1,636,24
"7623",3,1,636,18
"7624",1,2,636,10
"7625",2,2,636,10
"7626",3,2,636,10
"7627",1,3,636,5
"7628",2,3,636,5
"7629",3,3,636,5
"7630",1,4,636,2
"7631",2,4,636,2
"7632",3,4,636,2
"7633",1,1,637,19
"7634",2,1,637,19
"7635",3,1,637,19
"7636",1,2,637,7
"7637",2,2,637,7
"7638",3,2,637,6
"7639",1,3,637,2
"7640",2,3,637,2
"7641",3,3,637,2
"7642",1,4,637,2
"7643",2,4,637,2
"7644",3,4,637,2
"7645",1,1,638,28
"7646",2,1,638,28
"7647",3,1,638,20
"7648",1,2,638,6
"7649",2,2,638,6
"7650",3,2,638,6
"7651",1,3,638,5
"7652",2,3,638,5
"7653",3,3,638,5
"7654",1,4,638,2
"7655",2,4,638,2
"7656",3,4,638,2
"7657",1,1,639,22
"7658",2,1,639,22
"7659",3,1,639,22
"7660",1,2,639,5
"7661",2,2,639,5
"7662",3,2,639,5
"7663",1,3,639,3
"7664",2,3,639,3
"7665",3,3,639,3
"7666",1,4,639,2
"7667",2,4,639,2
"7668",3,4,639,2
"7669",1,1,640,28
"7670",2,1,640,28
"7671",3,1,640,28
"7672",1,2,640,15
"7673",2,2,640,15
"7674",3,2,640,15
"7675",1,3,640,3
"7676",2,3,640,3
"7677",3,3,640,3
"7678",1,4,640,1
"7679",2,4,640,1
"7680",3,4,640,1
"7681",1,1,641,19
"7682",2,1,641,19
"7683",3,1,641,19
"7684",1,2,641,10
"7685",2,2,641,10
"7686",3,2,641,10
"7687",1,3,641,5
"7688",2,3,641,5
"7689",3,3,641,4
"7690",1,4,641,2
"7691",2,4,641,2
"7692",3,4,641,2
"7693",1,1,642,26
"7694",2,1,642,26
"7695",3,1,642,26
"7696",1,2,642,10
"7697",2,2,642,10
"7698",3,2,642,10
"7699",1,3,642,3
"7700",2,3,642,3
"7701",3,3,642,3
"7702",1,4,642,2
"7703",2,4,642,2
"7704",3,4,642,2
"7705",1,1,643,23
"7706",2,1,643,23
"7707",3,1,643,23
"7708",1,2,643,3
"7709",2,2,643,3
"7710",3,2,643,3
"7711",1,3,643,3
"7712",2,3,643,3
"7713",3,3,643,3
"7714",1,4,643,3
"7715",2,4,643,3
"7716",3,4,643,3
"7717",1,1,644,43
"7718",2,1,644,43
"7719",3,1,644,37
"7720",1,2,644,5
"7721",2,2,644,5
"7722",3,2,644,5
"7723",1,3,644,2
"7724",2,3,644,2
"7725",3,3,644,2
"7726",1,4,644,2
"7727",2,4,644,2
"7728",3,4,644,2
"7729",1,1,645,45
"7730",2,1,645,45
"7731",3,1,645,45
"7732",1,2,645,7
"7733",2,2,645,7
"7734",3,2,645,7
"7735",1,3,645,3
"7736",2,3,645,3
"7737",3,3,645,3
"7738",1,4,645,3
"7739",2,4,645,3
"7740",3,4,645,3
"7741",1,1,646,22
"7742",2,1,646,22
"7743",3,1,646,22
"7744",1,2,646,4
"7745",2,2,646,4
"7746",3,2,646,4
"7747",1,3,646,5
"7748",2,3,646,5
"7749",3,3,646,5
"7750",1,4,646,3
"7751",2,4,646,3
"7752",3,4,646,3
"7753",1,1,647,25
"7754",2,1,647,25
"7755",3,1,647,25
"7756",1,2,647,6
"7757",2,2,647,6
"7758",3,2,647,6
"7759",1,3,647,5
"7760",2,3,647,5
"7761",3,3,647,5
"7762",1,4,647,2
"7763",2,4,647,2
"7764",3,4,647,2
"7765",1,1,648,26
"7766",2,1,648,26
"7767",3,1,648,26
"7768",1,2,648,11
"7769",2,2,648,11
"7770",3,2,648,11
"7771",1,3,648,4
"7772",2,3,648,4
"7773",3,3,648,4
"7774",1,4,648,2
"7775",2,4,648,2
"7776",3,4,648,2
"7777",1,1,649,29
"7778",2,1,649,29
"7779",3,1,649,29
"7780",1,2,649,11
"7781",2,2,649,11
"7782",3,2,649,10
"7783",1,3,649,4
"7784",2,3,649,4
"7785",3,3,649,3
"7786",1,4,649,2
"7787",2,4,649,2
"7788",3,4,649,2
"7789",1,1,650,29
"7790",2,1,650,29
"7791",3,1,650,29
"7792",1,2,650,7
"7793",2,2,650,7
"7794",3,2,650,7
"7795",1,3,650,2
"7796",2,3,650,2
"7797",3,3,650,2
"7798",1,4,650,3
"7799",2,4,650,3
"7800",3,4,650,3
"7801",1,1,651,21
"7802",2,1,651,21
"7803",3,1,651,21
"7804",1,2,651,9
"7805",2,2,651,9
"7806",3,2,651,9
"7807",1,3,651,3
"7808",2,3,651,3
"7809",3,3,651,3
"7810",1,4,651,1
"7811",2,4,651,1
"7812",3,4,651,1
"7813",1,1,652,36
"7814",2,1,652,36
"7815",3,1,652,36
"7816",1,2,652,10
"7817",2,2,652,10
"7818",3,2,652,10
"7819",1,3,652,4
"7820",2,3,652,4
"7821",3,3,652,4
"7822",1,4,652,4
"7823",2,4,652,4
"7824",3,4,652,4
"7825",1,1,653,15
"7826",2,1,653,15
"7827",3,1,653,15
"7828",1,2,653,9
"7829",2,2,653,9
"7830",3,2,653,9
"7831",1,3,653,3
"7832",2,3,653,3
"7833",3,3,653,3
"7834",1,4,653,2
"7835",2,4,653,2
"7836",3,4,653,2
"7837",1,1,654,25
"7838",2,1,654,25
"7839",3,1,654,25
"7840",1,2,654,11
"7841",2,2,654,11
"7842",3,2,654,11
"7843",1,3,654,3
"7844",2,3,654,3
"7845",3,3,654,3
"7846",1,4,654,2
"7847",2,4,654,2
"7848",3,4,654,2
"7849",1,1,655,19
"7850",2,1,655,19
"7851",3,1,655,19
"7852",1,2,655,5
"7853",2,2,655,5
"7854",3,2,655,5
"7855",1,3,655,4
"7856",2,3,655,4
"7857",3,3,655,4
"7858",1,4,655,1
"7859",2,4,655,1
"7860",3,4,655,1
"7861",1,1,656,29
"7862",2,1,656,29
"7863",3,1,656,28
"7864",1,2,656,6
"7865",2,2,656,6
"7866",3,2,656,6
"7867",1,3,656,3
"7868",2,3,656,3
"7869",3,3,656,3
"7870",1,4,656,2
"7871",2,4,656,2
"7872",3,4,656,2
"7873",1,1,657,21
"7874",2,1,657,21
"7875",3,1,657,21
"7876",1,2,657,8
"7877",2,2,657,8
"7878",3,2,657,8
"7879",1,3,657,2
"7880",2,3,657,2
"7881",3,3,657,2
"7882",1,4,657,3
"7883",2,4,657,3
"7884",3,4,657,3
"7885",1,1,658,23
"7886",2,1,658,23
"7887",3,1,658,23
"7888",1,2,658,5
"7889",2,2,658,5
"7890",3,2,658,4
"7891",1,3,658,3
"7892",2,3,658,3
"7893",3,3,658,3
"7894",1,4,658,3
"7895",2,4,658,3
"7896",3,4,658,3
"7897",1,1,659,24
"7898",2,1,659,24
"7899",3,1,659,20
"7900",1,2,659,8
"7901",2,2,659,8
"7902",3,2,659,8
"7903",1,3,659,3
"7904",2,3,659,3
"7905",3,3,659,3
"7906",1,4,659,3
"7907",2,4,659,3
"7908",3,4,659,3
"7909",1,1,660,17
"7910",2,1,660,17
"7911",3,1,660,15
"7912",1,2,660,7
"7913",2,2,660,7
"7914",3,2,660,7
"7915",1,3,660,4
"7916",2,3,660,4
"7917",3,3,660,3
"7918",1,4,660,2
"7919",2,4,660,2
"7920",3,4,660,2
"7921",1,1,661,23
"7922",2,1,661,23
"7923",3,1,661,23
"7924",1,2,661,7
"7925",2,2,661,7
"7926",3,2,661,7
"7927",1,3,661,2
"7928",2,3,661,2
"7929",3,3,661,2
"7930",1,4,661,2
"7931",2,4,661,2
"7932",3,4,661,2
"7933",1,1,662,27
"7934",2,1,662,27
"7935",3,1,662,27
"7936",1,2,662,6
"7937",2,2,662,6
"7938",3,2,662,6
"7939",1,3,662,2
"7940",2,3,662,2
"7941",3,3,662,2
"7942",1,4,662,3
"7943",2,4,662,3
"7944",3,4,662,3
"7945",1,1,663,27
"7946",2,1,663,27
"7947",3,1,663,27
"7948",1,2,663,5
"7949",2,2,663,5
"7950",3,2,663,5
"7951",1,3,663,3
"7952",2,3,663,3
"7953",3,3,663,3
"7954",1,4,663,2
"7955",2,4,663,2
"7956",3,4,663,2
"7957",1,1,664,14
"7958",2,1,664,14
"7959",3,1,664,14
"7960",1,2,664,5
"7961",2,2,664,5
"7962",3,2,664,5
"7963",1,3,664,4
"7964",2,3,664,4
"7965",3,3,664,4
"7966",1,4,664,2
"7967",2,4,664,2
"7968",3,4,664,2
"7969",1,1,665,27
"7970",2,1,665,27
"7971",3,1,665,27
"7972",1,2,665,6
"7973",2,2,665,6
"7974",3,2,665,6
"7975",1,3,665,6
"7976",2,3,665,6
"7977",3,3,665,5
"7978",1,4,665,2
"7979",2,4,665,2
"7980",3,4,665,2
"7981",1,1,666,18
"7982",2,1,666,18
"7983",3,1,666,18
"7984",1,2,666,7
"7985",2,2,666,7
"7986",3,2,666,7
"7987",1,3,666,4
"7988",2,3,666,4
"7989",3,3,666,4
"7990",1,4,666,3
"7991",2,4,666,3
"7992",3,4,666,2
"7993",1,1,667,18
"7994",2,1,667,18
"7995",3,1,667,18
"7996",1,2,667,5
"7997",2,2,667,5
"7998",3,2,667,5
"7999",1,3,667,2
"8000",2,3,667,2
"8001",3,3,667,2
"8002",1,4,667,3
"8003",2,4,667,3
"8004",3,4,667,3
"8005",1,1,668,31
"8006",2,1,668,31
"8007",3,1,668,31
"8008",1,2,668,5
"8009",2,2,668,5
"8010",3,2,668,5
"8011",1,3,668,3
"8012",2,3,668,3
"8013",3,3,668,3
"8014",1,4,668,2
"8015",2,4,668,2
"8016",3,4,668,2
"8017",1,1,669,23
"8018",2,1,669,23
"8019",3,1,669,22
"8020",1,2,669,5
"8021",2,2,669,5
"8022",3,2,669,5
"8023",1,3,669,3
"8024",2,3,669,3
"8025",3,3,669,3
"8026",1,4,669,2
"8027",2,4,669,2
"8028",3,4,669,2
"8029",1,1,670,26
"8030",2,1,670,26
"8031",3,1,670,25
"8032",1,2,670,8
"8033",2,2,670,8
"8034",3,2,670,8
"8035",1,3,670,5
"8036",2,3,670,5
"8037",3,3,670,4
"8038",1,4,670,2
"8039",2,4,670,2
"8040",3,4,670,2
"8041",1,1,671,24
"8042",2,1,671,24
"8043",3,1,671,24
"8044",1,2,671,8
"8045",2,2,671,8
"8046",3,2,671,8
"8047",1,3,671,6
"8048",2,3,671,6
"8049",3,3,671,6
"8050",1,4,671,2
"8051",2,4,671,2
"8052",3,4,671,2
"8053",1,1,672,20
"8054",2,1,672,20
"8055",3,1,672,20
"8056",1,2,672,9
"8057",2,2,672,9
"8058",3,2,672,8
"8059",1,3,672,2
"8060",2,3,672,2
"8061",3,3,672,2
"8062",1,4,672,1
"8063",2,4,672,1
"8064",3,4,672,1
"8065",1,1,673,31
"8066",2,1,673,31
"8067",3,1,673,31
"8068",1,2,673,6
"8069",2,2,673,6
"8070",3,2,673,6
"8071",1,3,673,4
"8072",2,3,673,4
"8073",3,3,673,4
"8074",1,4,673,2
"8075",2,4,673,2
"8076",3,4,673,2
"8077",1,1,674,32
"8078",2,1,674,32
"8079",3,1,674,32
"8080",1,2,674,7
"8081",2,2,674,7
"8082",3,2,674,7
"8083",1,3,674,5
"8084",2,3,674,5
"8085",3,3,674,5
"8086",1,4,674,2
"8087",2,4,674,2
"8088",3,4,674,2
"8089",1,1,675,13
"8090",2,1,675,13
"8091",3,1,675,13
"8092",1,2,675,5
"8093",2,2,675,5
"8094",3,2,675,5
"8095",1,3,675,4
"8096",2,3,675,4
"8097",3,3,675,4
"8098",1,4,675,2
"8099",2,4,675,2
"8100",3,4,675,2
"8101",1,1,676,34
"8102",2,1,676,34
"8103",3,1,676,34
"8104",1,2,676,5
"8105",2,2,676,5
"8106",3,2,676,5
"8107",1,3,676,3
"8108",2,3,676,3
"8109",3,3,676,3
"8110",1,4,676,1
"8111",2,4,676,1
"8112",3,4,676,1
"8113",1,1,677,16
"8114",2,1,677,16
"8115",3,1,677,16
"8116",1,2,677,5
"8117",2,2,677,5
"8118",3,2,677,5
"8119",1,3,677,3
"8120",2,3,677,3
"8121",3,3,677,3
"8122",1,4,677,3
"8123",2,4,677,3
"8124",3,4,677,3
"8125",1,1,678,18
"8126",2,1,678,18
"8127",3,1,678,18
"8128",1,2,678,7
"8129",2,2,678,7
"8130",3,2,678,5
"8131",1,3,678,4
"8132",2,3,678,4
"8133",3,3,678,4
"8134",1,4,678,2
"8135",2,4,678,2
"8136",3,4,678,2
"8137",1,1,679,17
"8138",2,1,679,17
"8139",3,1,679,16
"8140",1,2,679,7
"8141",2,2,679,7
"8142",3,2,679,6
"8143",1,3,679,2
"8144",2,3,679,2
"8145",3,3,679,2
"8146",1,4,679,2
"8147",2,4,679,2
"8148",3,4,679,2
"8149",1,1,680,19
"8150",2,1,680,19
"8151",3,1,680,18
"8152",1,2,680,4
"8153",2,2,680,4
"8154",3,2,680,3
"8155",1,3,680,2
"8156",2,3,680,2
"8157",3,3,680,2
"8158",1,4,680,2
"8159",2,4,680,2
"8160",3,4,680,2
"8161",1,1,681,43
"8162",2,1,681,43
"8163",3,1,681,43
"8164",1,2,681,7
"8165",2,2,681,7
"8166",3,2,681,7
"8167",1,3,681,2
"8168",2,3,681,2
"8169",3,3,681,2
"8170",1,4,681,2
"8171",2,4,681,2
"8172",3,4,681,2
"8173",1,1,682,44
"8174",2,1,682,44
"8175",3,1,682,44
"8176",1,2,682,5
"8177",2,2,682,5
"8178",3,2,682,5
"8179",1,3,682,3
"8180",2,3,682,3
"8181",3,3,682,3
"8182",1,4,682,2
"8183",2,4,682,2
"8184",3,4,682,2
"8185",1,1,683,25
"8186",2,1,683,25
"8187",3,1,683,25
"8188",1,2,683,7
"8189",2,2,683,7
"8190",3,2,683,7
"8191",1,3,683,3
"8192",2,3,683,3
"8193",3,3,683,3
"8194",1,4,683,2
"8195",2,4,683,2
"8196",3,4,683,2
"8197",1,1,684,32
"8198",2,1,684,32
"8199",3,1,684,32
"8200",1,2,684,4
"8201",2,2,684,4
"8202",3,2,684,4
"8203",1,3,684,6
"8204",2,3,684,6
"8205",3,3,684,6
"8206",1,4,684,2
"8207",2,4,684,2
"8208",3,4,684,2
"8209",1,1,685,28
"8210",2,1,685,28
"8211",3,1,685,24
"8212",1,2,685,9
"8213",2,2,685,9
"8214",3,2,685,9
"8215",1,3,685,2
"8216",2,3,685,2
"8217",3,3,685,2
"8218",1,4,685,3
"8219",2,4,685,3
"8220",3,4,685,2
"8221",1,1,686,23
"8222",2,1,686,23
"8223",3,1,686,23
"8224",1,2,686,5
"8225",2,2,686,5
"8226",3,2,686,5
"8227",1,3,686,3
"8228",2,3,686,3
"8229",3,3,686,3
"8230",1,4,686,2
"8231",2,4,686,2
"8232",3,4,686,2
"8233",1,1,687,20
"8234",2,1,687,20
"8235",3,1,687,18
"8236",1,2,687,6
"8237",2,2,687,6
"8238",3,2,687,6
"8239",1,3,687,4
"8240",2,3,687,4
"8241",3,3,687,4
"8242",1,4,687,2
"8243",2,4,687,2
"8244",3,4,687,2
"8245",1,1,688,23
"8246",2,1,688,23
"8247",3,1,688,16
"8248",1,2,688,3
"8249",2,2,688,3
"8250",3,2,688,3
"8251",1,3,688,4
"8252",2,3,688,4
"8253",3,3,688,4
"8254",1,4,688,4
"8255",2,4,688,4
"8256",3,4,688,2
"8257",1,1,689,16
"8258",2,1,689,16
"8259",3,1,689,16
"8260",1,2,689,6
"8261",2,2,689,6
"8262",3,2,689,6
"8263",1,3,689,2
"8264",2,3,689,2
"8265",3,3,689,2
"8266",1,4,689,3
"8267",2,4,689,3
"8268",3,4,689,3
"8269",1,1,690,29
"8270",2,1,690,29
"8271",3,1,690,29
"8272",1,2,690,5
"8273",2,2,690,5
"8274",3,2,690,5
"8275",1,3,690,6
"8276",2,3,690,6
"8277",3,3,690,4
"8278",1,4,690,3
"8279",2,4,690,3
"8280",3,4,690,3
"8281",1,1,691,20
"8282",2,1,691,20
"8283",3,1,691,20
"8284",1,2,691,8
