"","Var1","Var2","Var3","Var4","value"
"3866",2,2,1,144,158
"3867",3,2,1,144,158
"3868",1,3,1,144,174
"3869",2,3,1,144,174
"3870",3,3,1,144,174
"3871",1,1,2,144,97
"3872",2,1,2,144,97
"3873",3,1,2,144,97
"3874",1,2,2,144,118
"3875",2,2,2,144,118
"3876",3,2,2,144,118
"3877",1,3,2,144,122
"3878",2,3,2,144,122
"3879",3,3,2,144,122
"3880",1,1,3,144,39
"3881",2,1,3,144,39
"3882",3,1,3,144,39
"3883",1,2,3,144,20
"3884",2,2,3,144,20
"3885",3,2,3,144,20
"3886",1,3,3,144,24
"3887",2,3,3,144,24
"3888",3,3,3,144,24
"3889",1,1,1,145,276
"3890",2,1,1,145,276
"3891",3,1,1,145,276
"3892",1,2,1,145,280
"3893",2,2,1,145,280
"3894",3,2,1,145,280
"3895",1,3,1,145,64
"3896",2,3,1,145,64
"3897",3,3,1,145,64
"3898",1,1,2,145,62
"3899",2,1,2,145,62
"3900",3,1,2,145,63
"3901",1,2,2,145,51
"3902",2,2,2,145,51
"3903",3,2,2,145,51
"3904",1,3,2,145,125
"3905",2,3,2,145,125
"3906",3,3,2,145,125
"3907",1,1,3,145,16
"3908",2,1,3,145,16
"3909",3,1,3,145,16
"3910",1,2,3,145,41
"3911",2,2,3,145,41
"3912",3,2,3,145,41
"3913",1,3,3,145,15
"3914",2,3,3,145,15
"3915",3,3,3,145,15
"3916",1,1,1,146,247
"3917",2,1,1,146,247
"3918",3,1,1,146,247
"3919",1,2,1,146,192
"3920",2,2,1,146,192
"3921",3,2,1,146,192
"3922",1,3,1,146,557
"3923",2,3,1,146,557
"3924",3,3,1,146,557
"3925",1,1,2,146,33
"3926",2,1,2,146,33
"3927",3,1,2,146,33
"3928",1,2,2,146,98
"3929",2,2,2,146,98
"3930",3,2,2,146,98
"3931",1,3,2,146,80
"3932",2,3,2,146,80
"3933",3,3,2,146,80
"3934",1,1,3,146,17
"3935",2,1,3,146,17
"3936",3,1,3,146,17
"3937",1,2,3,146,41
"3938",2,2,3,146,41
"3939",3,2,3,146,41
"3940",1,3,3,146,31
"3941",2,3,3,146,31
"3942",3,3,3,146,31
"3943",1,1,1,147,330
"3944",2,1,1,147,330
"3945",3,1,1,147,330
"3946",1,2,1,147,88
"3947",2,2,1,147,88
"3948",3,2,1,147,88
"3949",1,3,1,147,525
"3950",2,3,1,147,525
"3951",3,3,1,147,525
"3952",1,1,2,147,88
"3953",2,1,2,147,88
"3954",3,1,2,147,88
"3955",1,2,2,147,94
"3956",2,2,2,147,94
"3957",3,2,2,147,94
"3958",1,3,2,147,69
"3959",2,3,2,147,69
"3960",3,3,2,147,69
"3961",1,1,3,147,18
"3962",2,1,3,147,18
"3963",3,1,3,147,18
"3964",1,2,3,147,19
"3965",2,2,3,147,19
"3966",3,2,3,147,19
"3967",1,3,3,147,21
"3968",2,3,3,147,21
"3969",3,3,3,147,21
"3970",1,1,1,148,184
"3971",2,1,1,148,184
"3972",3,1,1,148,184
"3973",1,2,1,148,60
"3974",2,2,1,148,60
"3975",3,2,1,148,60
"3976",1,3,1,148,52
"3977",2,3,1,148,52
"3978",3,3,1,148,52
"3979",1,1,2,148,53
"3980",2,1,2,148,53
"3981",3,1,2,148,53
"3982",1,2,2,148,70
"3983",2,2,2,148,70
"3984",3,2,2,148,70
"3985",1,3,2,148,48
"3986",2,3,2,148,48
"3987",3,3,2,148,48
"3988",1,1,3,148,19
"3989",2,1,3,148,20
"3990",3,1,3,148,20
"3991",1,2,3,148,23
"3992",2,2,3,148,23
"3993",3,2,3,148,26
"3994",1,3,3,148,21
"3995",2,3,3,148,21
"3996",3,3,3,148,21
"3997",1,1,1,149,270
"3998",2,1,1,149,270
"3999",3,1,1,149,270
"4000",1,2,1,149,285
"4001",2,2,1,149,285
"4002",3,2,1,149,285
"4003",1,3,1,149,282
"4004",2,3,1,149,282
"4005",3,3,1,149,282
"4006",1,1,2,149,166
"4007",2,1,2,149,166
"4008",3,1,2,149,166
"4009",1,2,2,149,68
"4010",2,2,2,149,68
"4011",3,2,2,149,68
"4012",1,3,2,149,54
"4013",2,3,2,149,54
"4014",3,3,2,149,54
"4015",1,1,3,149,14
"4016",2,1,3,149,14
"4017",3,1,3,149,14
"4018",1,2,3,149,34
"4019",2,2,3,149,34
"4020",3,2,3,149,34
"4021",1,3,3,149,21
"4022",2,3,3,149,21
"4023",3,3,3,149,21
"4024",1,1,1,150,182
"4025",2,1,1,150,182
"4026",3,1,1,150,182
"4027",1,2,1,150,386
"4028",2,2,1,150,386
"4029",3,2,1,150,386
"4030",1,3,1,150,108
"4031",2,3,1,150,108
"4032",3,3,1,150,108
"4033",1,1,2,150,106
"4034",2,1,2,150,106
"4035",3,1,2,150,106
"4036",1,2,2,150,31
"4037",2,2,2,150,31
"4038",3,2,2,150,31
"4039",1,3,2,150,62
"4040",2,3,2,150,62
"4041",3,3,2,150,62
"4042",1,1,3,150,17
"4043",2,1,3,150,17
"4044",3,1,3,150,17
"4045",1,2,3,150,19
"4046",2,2,3,150,19
"4047",3,2,3,150,19
"4048",1,3,3,150,23
"4049",2,3,3,150,23
"4050",3,3,3,150,23
"4051",1,1,1,151,554
"4052",2,1,1,151,554
"4053",3,1,1,151,554
"4054",1,2,1,151,636
"4055",2,2,1,151,636
"4056",3,2,1,151,636
"4057",1,3,1,151,146
"4058",2,3,1,151,146
"4059",3,3,1,151,146
"4060",1,1,2,151,33
"4061",2,1,2,151,33
"4062",3,1,2,151,33
"4063",1,2,2,151,36
"4064",2,2,2,151,36
"4065",3,2,2,151,36
"4066",1,3,2,151,38
"4067",2,3,2,151,38
"4068",3,3,2,151,38
"4069",1,1,3,151,19
"4070",2,1,3,151,19
"4071",3,1,3,151,19
"4072",1,2,3,151,15
"4073",2,2,3,151,16
"4074",3,2,3,151,16
"4075",1,3,3,151,14
"4076",2,3,3,151,14
"4077",3,3,3,151,14
"4078",1,1,1,152,335
"4079",2,1,1,152,335
"4080",3,1,1,152,335
"4081",1,2,1,152,82
"4082",2,2,1,152,82
"4083",3,2,1,152,82
"4084",1,3,1,152,577
"4085",2,3,1,152,577
"4086",3,3,1,152,577
"4087",1,1,2,152,37
"4088",2,1,2,152,37
"4089",3,1,2,152,37
"4090",1,2,2,152,58
"4091",2,2,2,152,58
"4092",3,2,2,152,58
"4093",1,3,2,152,23
"4094",2,3,2,152,23
"4095",3,3,2,152,23
"4096",1,1,3,152,28
"4097",2,1,3,152,33
"4098",3,1,3,152,34
"4099",1,2,3,152,24
"4100",2,2,3,152,24
"4101",3,2,3,152,24
"4102",1,3,3,152,16
"4103",2,3,3,152,16
"4104",3,3,3,152,16
"4105",1,1,1,153,170
"4106",2,1,1,153,170
"4107",3,1,1,153,174
"4108",1,2,1,153,252
"4109",2,2,1,153,252
"4110",3,2,1,153,252
"4111",1,3,1,153,295
"4112",2,3,1,153,295
"4113",3,3,1,153,295
"4114",1,1,2,153,74
"4115",2,1,2,153,74
"4116",3,1,2,153,75
"4117",1,2,2,153,63
"4118",2,2,2,153,63
"4119",3,2,2,153,63
"4120",1,3,2,153,124
"4121",2,3,2,153,124
"4122",3,3,2,153,124
"4123",1,1,3,153,26
"4124",2,1,3,153,26
"4125",3,1,3,153,26
"4126",1,2,3,153,24
"4127",2,2,3,153,24
"4128",3,2,3,153,24
"4129",1,3,3,153,17
"4130",2,3,3,153,20
"4131",3,3,3,153,20
"4132",1,1,1,154,447
"4133",2,1,1,154,447
"4134",3,1,1,154,447
"4135",1,2,1,154,267
"4136",2,2,1,154,267
"4137",3,2,1,154,267
"4138",1,3,1,154,127
"4139",2,3,1,154,127
"4140",3,3,1,154,127
"4141",1,1,2,154,96
"4142",2,1,2,154,85
"4143",3,1,2,154,96
"4144",1,2,2,154,116
"4145",2,2,2,154,116
"4146",3,2,2,154,116
"4147",1,3,2,154,120
"4148",2,3,2,154,120
"4149",3,3,2,154,120
"4150",1,1,3,154,25
"4151",2,1,3,154,25
"4152",3,1,3,154,25
"4153",1,2,3,154,29
"4154",2,2,3,154,29
"4155",3,2,3,154,29
"4156",1,3,3,154,27
"4157",2,3,3,154,27
"4158",3,3,3,154,27
"4159",1,1,1,155,378
"4160",2,1,1,155,378
"4161",3,1,1,155,378
"4162",1,2,1,155,240
"4163",2,2,1,155,240
"4164",3,2,1,155,240
"4165",1,3,1,155,45
"4166",2,3,1,155,45
"4167",3,3,1,155,45
"4168",1,1,2,155,37
"4169",2,1,2,155,37
"4170",3,1,2,155,37
"4171",1,2,2,155,47
"4172",2,2,2,155,47
"4173",3,2,2,155,47
"4174",1,3,2,155,60
"4175",2,3,2,155,60
"4176",3,3,2,155,60
"4177",1,1,3,155,25
"4178",2,1,3,155,25
"4179",3,1,3,155,25
"4180",1,2,3,155,20
"4181",2,2,3,155,21
"4182",3,2,3,155,23
"4183",1,3,3,155,16
"4184",2,3,3,155,16
"4185",3,3,3,155,16
"4186",1,1,1,156,164
"4187",2,1,1,156,164
"4188",3,1,1,156,164
"4189",1,2,1,156,140
"4190",2,2,1,156,140
"4191",3,2,1,156,140
"4192",1,3,1,156,114
"4193",2,3,1,156,114
"4194",3,3,1,156,114
"4195",1,1,2,156,18
"4196",2,1,2,156,18
"4197",3,1,2,156,18
"4198",1,2,2,156,93
"4199",2,2,2,156,93
"4200",3,2,2,156,93
"4201",1,3,2,156,31
"4202",2,3,2,156,31
"4203",3,3,2,156,31
"4204",1,1,3,156,16
"4205",2,1,3,156,16
"4206",3,1,3,156,16
"4207",1,2,3,156,16
"4208",2,2,3,156,16
"4209",3,2,3,156,16
"4210",1,3,3,156,24
"4211",2,3,3,156,24
"4212",3,3,3,156,24
"4213",1,1,1,157,57
"4214",2,1,1,157,58
"4215",3,1,1,157,58
"4216",1,2,1,157,329
"4217",2,2,1,157,329
"4218",3,2,1,157,329
"4219",1,3,1,157,78
"4220",2,3,1,157,78
"4221",3,3,1,157,78
"4222",1,1,2,157,44
"4223",2,1,2,157,44
"4224",3,1,2,157,44
"4225",1,2,2,157,50
"4226",2,2,2,157,50
"4227",3,2,2,157,50
"4228",1,3,2,157,66
"4229",2,3,2,157,66
"4230",3,3,2,157,66
"4231",1,1,3,157,23
"4232",2,1,3,157,23
"4233",3,1,3,157,23
"4234",1,2,3,157,37
"4235",2,2,3,157,37
"4236",3,2,3,157,37
"4237",1,3,3,157,19
"4238",2,3,3,157,19
"4239",3,3,3,157,19
"4240",1,1,1,158,186
"4241",2,1,1,158,186
"4242",3,1,1,158,186
"4243",1,2,1,158,257
"4244",2,2,1,158,257
"4245",3,2,1,158,257
"4246",1,3,1,158,32
"4247",2,3,1,158,32
"4248",3,3,1,158,32
"4249",1,1,2,158,93
"4250",2,1,2,158,96
"4251",3,1,2,158,100
"4252",1,2,2,158,99
"4253",2,2,2,158,99
"4254",3,2,2,158,99
"4255",1,3,2,158,71
"4256",2,3,2,158,71
"4257",3,3,2,158,71
"4258",1,1,3,158,20
"4259",2,1,3,158,20
"4260",3,1,3,158,20
"4261",1,2,3,158,25
"4262",2,2,3,158,25
"4263",3,2,3,158,25
"4264",1,3,3,158,16
"4265",2,3,3,158,16
"4266",3,3,3,158,16
"4267",1,1,1,159,575
"4268",2,1,1,159,575
"4269",3,1,1,159,575
"4270",1,2,1,159,140
"4271",2,2,1,159,140
"4272",3,2,1,159,140
"4273",1,3,1,159,135
"4274",2,3,1,159,135
"4275",3,3,1,159,135
"4276",1,1,2,159,48
"4277",2,1,2,159,48
"4278",3,1,2,159,48
"4279",1,2,2,159,155
"4280",2,2,2,159,155
"4281",3,2,2,159,155
"4282",1,3,2,159,110
"4283",2,3,2,159,110
"4284",3,3,2,159,110
"4285",1,1,3,159,25
"4286",2,1,3,159,25
"4287",3,1,3,159,25
"4288",1,2,3,159,22
"4289",2,2,3,159,22
"4290",3,2,3,159,22
"4291",1,3,3,159,23
"4292",2,3,3,159,23
"4293",3,3,3,159,23
"4294",1,1,1,160,157
"4295",2,1,1,160,157
"4296",3,1,1,160,160
"4297",1,2,1,160,135
"4298",2,2,1,160,135
"4299",3,2,1,160,135
"4300",1,3,1,160,477
"4301",2,3,1,160,477
"4302",3,3,1,160,477
"4303",1,1,2,160,41
"4304",2,1,2,160,41
"4305",3,1,2,160,41
"4306",1,2,2,160,24
"4307",2,2,2,160,25
"4308",3,2,2,160,25
"4309",1,3,2,160,76
"4310",2,3,2,160,76
"4311",3,3,2,160,76
"4312",1,1,3,160,19
"4313",2,1,3,160,19
"4314",3,1,3,160,19
"4315",1,2,3,160,28
"4316",2,2,3,160,28
"4317",3,2,3,160,28
"4318",1,3,3,160,21
"4319",2,3,3,160,21
"4320",3,3,3,160,21
"4321",1,1,1,161,480
"4322",2,1,1,161,480
"4323",3,1,1,161,480
"4324",1,2,1,161,223
"4325",2,2,1,161,223
"4326",3,2,1,161,223
"4327",1,3,1,161,127
"4328",2,3,1,161,127
"4329",3,3,1,161,127
"4330",1,1,2,161,77
"4331",2,1,2,161,70
"4332",3,1,2,161,80
"4333",1,2,2,161,63
"4334",2,2,2,161,63
"4335",3,2,2,161,63
"4336",1,3,2,161,261
"4337",2,3,2,161,262
"4338",3,3,2,161,262
"4339",1,1,3,161,36
"4340",2,1,3,161,37
"4341",3,1,3,161,37
"4342",1,2,3,161,14
"4343",2,2,3,161,14
"4344",3,2,3,161,14
"4345",1,3,3,161,23
"4346",2,3,3,161,23
"4347",3,3,3,161,23
"4348",1,1,1,162,636
"4349",2,1,1,162,636
"4350",3,1,1,162,636
"4351",1,2,1,162,132
"4352",2,2,1,162,132
"4353",3,2,1,162,132
"4354",1,3,1,162,144
"4355",2,3,1,162,144
"4356",3,3,1,162,144
"4357",1,1,2,162,62
"4358",2,1,2,162,62
"4359",3,1,2,162,62
"4360",1,2,2,162,60
"4361",2,2,2,162,60
"4362",3,2,2,162,60
"4363",1,3,2,162,64
"4364",2,3,2,162,64
"4365",3,3,2,162,64
"4366",1,1,3,162,22
"4367",2,1,3,162,22
"4368",3,1,3,162,22
"4369",1,2,3,162,21
"4370",2,2,3,162,21
"4371",3,2,3,162,21
"4372",1,3,3,162,27
"4373",2,3,3,162,27
"4374",3,3,3,162,27
"4375",1,1,1,163,52
"4376",2,1,1,163,52
"4377",3,1,1,163,52
"4378",1,2,1,163,197
"4379",2,2,1,163,197
"4380",3,2,1,163,197
"4381",1,3,1,163,287
"4382",2,3,1,163,287
"4383",3,3,1,163,287
"4384",1,1,2,163,73
"4385",2,1,2,163,75
"4386",3,1,2,163,75
"4387",1,2,2,163,103
"4388",2,2,2,163,103
"4389",3,2,2,163,103
"4390",1,3,2,163,30
"4391",2,3,2,163,30
"4392",3,3,2,163,30
"4393",1,1,3,163,32
"4394",2,1,3,163,32
"4395",3,1,3,163,34
"4396",1,2,3,163,15
"4397",2,2,3,163,15
"4398",3,2,3,163,15
"4399",1,3,3,163,16
"4400",2,3,3,163,16
"4401",3,3,3,163,16
"4402",1,1,1,164,212
"4403",2,1,1,164,212
"4404",3,1,1,164,212
"4405",1,2,1,164,252
"4406",2,2,1,164,252
"4407",3,2,1,164,252
"4408",1,3,1,164,168
"4409",2,3,1,164,168
"4410",3,3,1,164,168
"4411",1,1,2,164,68
"4412",2,1,2,164,68
"4413",3,1,2,164,68
"4414",1,2,2,164,81
"4415",2,2,2,164,81
"4416",3,2,2,164,81
"4417",1,3,2,164,91
"4418",2,3,2,164,91
"4419",3,3,2,164,91
"4420",1,1,3,164,26
"4421",2,1,3,164,26
"4422",3,1,3,164,26
"4423",1,2,3,164,20
"4424",2,2,3,164,21
"4425",3,2,3,164,21
"4426",1,3,3,164,21
"4427",2,3,3,164,21
"4428",3,3,3,164,21
"4429",1,1,1,165,167
"4430",2,1,1,165,167
"4431",3,1,1,165,167
"4432",1,2,1,165,15
"4433",2,2,1,165,15
"4434",3,2,1,165,15
"4435",1,3,1,165,230
"4436",2,3,1,165,230
"4437",3,3,1,165,230
"4438",1,1,2,165,70
"4439",2,1,2,165,70
"4440",3,1,2,165,70
"4441",1,2,2,165,59
"4442",2,2,2,165,59
"4443",3,2,2,165,59
"4444",1,3,2,165,95
"4445",2,3,2,165,95
"4446",3,3,2,165,95
"4447",1,1,3,165,26
"4448",2,1,3,165,26
"4449",3,1,3,165,26
"4450",1,2,3,165,30
"4451",2,2,3,165,30
"4452",3,2,3,165,30
"4453",1,3,3,165,19
"4454",2,3,3,165,19
"4455",3,3,3,165,19
"4456",1,1,1,166,157
"4457",2,1,1,166,151
"4458",3,1,1,166,161
"4459",1,2,1,166,226
"4460",2,2,1,166,226
"4461",3,2,1,166,226
"4462",1,3,1,166,71
"4463",2,3,1,166,71
"4464",3,3,1,166,71
"4465",1,1,2,166,54
"4466",2,1,2,166,60
"4467",3,1,2,166,60
"4468",1,2,2,166,29
"4469",2,2,2,166,28
"4470",3,2,2,166,30
"4471",1,3,2,166,45
"4472",2,3,2,166,45
"4473",3,3,2,166,45
"4474",1,1,3,166,22
"4475",2,1,3,166,22
"4476",3,1,3,166,22
"4477",1,2,3,166,23
"4478",2,2,3,166,23
"4479",3,2,3,166,23
"4480",1,3,3,166,31
"4481",2,3,3,166,31
"4482",3,3,3,166,31
"4483",1,1,1,167,114
"4484",2,1,1,167,114
"4485",3,1,1,167,114
"4486",1,2,1,167,180
"4487",2,2,1,167,180
"4488",3,2,1,167,180
"4489",1,3,1,167,257
"4490",2,3,1,167,257
"4491",3,3,1,167,257
"4492",1,1,2,167,35
"4493",2,1,2,167,35
"4494",3,1,2,167,35
"4495",1,2,2,167,82
"4496",2,2,2,167,82
"4497",3,2,2,167,82
"4498",1,3,2,167,31
"4499",2,3,2,167,31
"4500",3,3,2,167,31
"4501",1,1,3,167,23
"4502",2,1,3,167,23
"4503",3,1,3,167,23
"4504",1,2,3,167,25
"4505",2,2,3,167,25
"4506",3,2,3,167,25
"4507",1,3,3,167,32
"4508",2,3,3,167,32
"4509",3,3,3,167,32
"4510",1,1,1,168,245
"4511",2,1,1,168,245
"4512",3,1,1,168,245
"4513",1,2,1,168,400
"4514",2,2,1,168,400
"4515",3,2,1,168,400
"4516",1,3,1,168,181
"4517",2,3,1,168,181
"4518",3,3,1,168,181
"4519",1,1,2,168,32
"4520",2,1,2,168,32
"4521",3,1,2,168,32
"4522",1,2,2,168,90
"4523",2,2,2,168,90
"4524",3,2,2,168,90
"4525",1,3,2,168,70
"4526",2,3,2,168,70
"4527",3,3,2,168,70
"4528",1,1,3,168,27
"4529",2,1,3,168,27
"4530",3,1,3,168,27
"4531",1,2,3,168,27
"4532",2,2,3,168,27
"4533",3,2,3,168,27
"4534",1,3,3,168,18
"4535",2,3,3,168,18
"4536",3,3,3,168,18
"4537",1,1,1,169,422
"4538",2,1,1,169,423
"4539",3,1,1,169,423
"4540",1,2,1,169,117
"4541",2,2,1,169,117
"4542",3,2,1,169,117
"4543",1,3,1,169,431
"4544",2,3,1,169,431
"4545",3,3,1,169,431
"4546",1,1,2,169,18
"4547",2,1,2,169,18
"4548",3,1,2,169,18
"4549",1,2,2,169,36
"4550",2,2,2,169,36
"4551",3,2,2,169,37
"4552",1,3,2,169,56
"4553",2,3,2,169,56
"4554",3,3,2,169,56
"4555",1,1,3,169,15
"4556",2,1,3,169,15
"4557",3,1,3,169,15
"4558",1,2,3,169,34
"4559",2,2,3,169,35
"4560",3,2,3,169,35
"4561",1,3,3,169,26
"4562",2,3,3,169,26
"4563",3,3,3,169,26
"4564",1,1,1,170,238
"4565",2,1,1,170,238
"4566",3,1,1,170,238
"4567",1,2,1,170,96
"4568",2,2,1,170,96
"4569",3,2,1,170,96
"4570",1,3,1,170,103
"4571",2,3,1,170,103
"4572",3,3,1,170,103
"4573",1,1,2,170,34
"4574",2,1,2,170,39
"4575",3,1,2,170,39
"4576",1,2,2,170,13
"4577",2,2,2,170,13
"4578",3,2,2,170,13
"4579",1,3,2,170,117
"4580",2,3,2,170,117
"4581",3,3,2,170,117
"4582",1,1,3,170,41
"4583",2,1,3,170,41
"4584",3,1,3,170,41
"4585",1,2,3,170,14
"4586",2,2,3,170,14
"4587",3,2,3,170,14
"4588",1,3,3,170,25
"4589",2,3,3,170,25
"4590",3,3,3,170,25
"4591",1,1,1,171,62
"4592",2,1,1,171,62
"4593",3,1,1,171,62
"4594",1,2,1,171,153
"4595",2,2,1,171,153
"4596",3,2,1,171,153
"4597",1,3,1,171,308
"4598",2,3,1,171,308
"4599",3,3,1,171,308
"4600",1,1,2,171,45
"4601",2,1,2,171,46
"4602",3,1,2,171,46
"4603",1,2,2,171,84
"4604",2,2,2,171,84
"4605",3,2,2,171,84
"4606",1,3,2,171,16
"4607",2,3,2,171,16
"4608",3,3,2,171,16
"4609",1,1,3,171,17
"4610",2,1,3,171,17
"4611",3,1,3,171,17
"4612",1,2,3,171,41
"4613",2,2,3,171,41
"4614",3,2,3,171,41
"4615",1,3,3,171,36
"4616",2,3,3,171,36
"4617",3,3,3,171,36
"4618",1,1,1,172,84
"4619",2,1,1,172,84
"4620",3,1,1,172,84
"4621",1,2,1,172,108
"4622",2,2,1,172,108
"4623",3,2,1,172,108
"4624",1,3,1,172,100
"4625",2,3,1,172,100
"4626",3,3,1,172,100
"4627",1,1,2,172,47
"4628",2,1,2,172,47
"4629",3,1,2,172,47
"4630",1,2,2,172,81
"4631",2,2,2,172,81
"4632",3,2,2,172,81
"4633",1,3,2,172,60
"4634",2,3,2,172,60
"4635",3,3,2,172,60
"4636",1,1,3,172,26
"4637",2,1,3,172,26
"4638",3,1,3,172,26
"4639",1,2,3,172,26
"4640",2,2,3,172,26
"4641",3,2,3,172,26
"4642",1,3,3,172,24
"4643",2,3,3,172,24
"4644",3,3,3,172,24
"4645",1,1,1,173,103
"4646",2,1,1,173,103
"4647",3,1,1,173,103
"4648",1,2,1,173,259
"4649",2,2,1,173,259
"4650",3,2,1,173,259
"4651",1,3,1,173,314
"4652",2,3,1,173,314
"4653",3,3,1,173,314
"4654",1,1,2,173,157
"4655",2,1,2,173,157
"4656",3,1,2,173,157
"4657",1,2,2,173,91
"4658",2,2,2,173,91
"4659",3,2,2,173,91
"4660",1,3,2,173,31
"4661",2,3,2,173,31
"4662",3,3,2,173,31
"4663",1,1,3,173,16
"4664",2,1,3,173,16
"4665",3,1,3,173,16
"4666",1,2,3,173,30
"4667",2,2,3,173,30
"4668",3,2,3,173,30
"4669",1,3,3,173,17
"4670",2,3,3,173,17
"4671",3,3,3,173,17
"4672",1,1,1,174,430
"4673",2,1,1,174,430
"4674",3,1,1,174,430
"4675",1,2,1,174,104
"4676",2,2,1,174,104
"4677",3,2,1,174,104
"4678",1,3,1,174,361
"4679",2,3,1,174,361
"4680",3,3,1,174,361
"4681",1,1,2,174,90
"4682",2,1,2,174,90
"4683",3,1,2,174,91
"4684",1,2,2,174,53
"4685",2,2,2,174,53
"4686",3,2,2,174,53
"4687",1,3,2,174,76
"4688",2,3,2,174,76
"4689",3,3,2,174,76
"4690",1,1,3,174,21
"4691",2,1,3,174,21
"4692",3,1,3,174,21
"4693",1,2,3,174,25
"4694",2,2,3,174,25
"4695",3,2,3,174,25
"4696",1,3,3,174,30
"4697",2,3,3,174,30
"4698",3,3,3,174,30
"4699",1,1,1,175,408
"4700",2,1,1,175,408
"4701",3,1,1,175,408
"4702",1,2,1,175,232
"4703",2,2,1,175,232
"4704",3,2,1,175,232
"4705",1,3,1,175,97
"4706",2,3,1,175,97
"4707",3,3,1,175,97
"4708",1,1,2,175,84
"4709",2,1,2,175,84
"4710",3,1,2,175,84
"4711",1,2,2,175,82
"4712",2,2,2,175,82
"4713",3,2,2,175,82
"4714",1,3,2,175,24
"4715",2,3,2,175,24
"4716",3,3,2,175,24
"4717",1,1,3,175,25
"4718",2,1,3,175,25
"4719",3,1,3,175,25
"4720",1,2,3,175,20
"4721",2,2,3,175,20
"4722",3,2,3,175,20
"4723",1,3,3,175,15
"4724",2,3,3,175,15
"4725",3,3,3,175,16
"4726",1,1,1,176,131
"4727",2,1,1,176,131
"4728",3,1,1,176,131
"4729",1,2,1,176,235
"4730",2,2,1,176,235
"4731",3,2,1,176,235
"4732",1,3,1,176,209
"4733",2,3,1,176,209
"4734",3,3,1,176,209
"4735",1,1,2,176,37
"4736",2,1,2,176,37
"4737",3,1,2,176,38
"4738",1,2,2,176,65
"4739",2,2,2,176,65
"4740",3,2,2,176,65
"4741",1,3,2,176,67
"4742",2,3,2,176,67
"4743",3,3,2,176,67
"4744",1,1,3,176,23
"4745",2,1,3,176,23
"4746",3,1,3,176,23
"4747",1,2,3,176,26
"4748",2,2,3,176,26
"4749",3,2,3,176,26
"4750",1,3,3,176,25
"4751",2,3,3,176,25
"4752",3,3,3,176,25
"4753",1,1,1,177,308
"4754",2,1,1,177,308
"4755",3,1,1,177,308
"4756",1,2,1,177,392
"4757",2,2,1,177,392
"4758",3,2,1,177,392
"4759",1,3,1,177,215
"4760",2,3,1,177,215
"4761",3,3,1,177,215
"4762",1,1,2,177,154
"4763",2,1,2,177,154
"4764",3,1,2,177,154
"4765",1,2,2,177,49
"4766",2,2,2,177,49
"4767",3,2,2,177,49
"4768",1,3,2,177,49
"4769",2,3,2,177,49
"4770",3,3,2,177,49
"4771",1,1,3,177,22
"4772",2,1,3,177,22
"4773",3,1,3,177,22
"4774",1,2,3,177,21
"4775",2,2,3,177,21
"4776",3,2,3,177,21
"4777",1,3,3,177,21
"4778",2,3,3,177,21
"4779",3,3,3,177,21
"4780",1,1,1,178,237
"4781",2,1,1,178,237
"4782",3,1,1,178,237
"4783",1,2,1,178,212
"4784",2,2,1,178,212
"4785",3,2,1,178,212
"4786",1,3,1,178,200
"4787",2,3,1,178,200
"4788",3,3,1,178,200
"4789",1,1,2,178,32
"4790",2,1,2,178,32
"4791",3,1,2,178,32
"4792",1,2,2,178,43
"4793",2,2,2,178,44
"4794",3,2,2,178,49
"4795",1,3,2,178,36
"4796",2,3,2,178,36
"4797",3,3,2,178,36
"4798",1,1,3,178,21
"4799",2,1,3,178,21
"4800",3,1,3,178,21
"4801",1,2,3,178,27
"4802",2,2,3,178,27
"4803",3,2,3,178,27
"4804",1,3,3,178,34
"4805",2,3,3,178,34
"4806",3,3,3,178,34
"4807",1,1,1,179,230
"4808",2,1,1,179,230
"4809",3,1,1,179,230
"4810",1,2,1,179,207
"4811",2,2,1,179,207
"4812",3,2,1,179,207
"4813",1,3,1,179,79
"4814",2,3,1,179,79
"4815",3,3,1,179,79
"4816",1,1,2,179,72
"4817",2,1,2,179,72
"4818",3,1,2,179,73
"4819",1,2,2,179,39
"4820",2,2,2,179,39
"4821",3,2,2,179,39
"4822",1,3,2,179,22
"4823",2,3,2,179,22
"4824",3,3,2,179,22
"4825",1,1,3,179,24
"4826",2,1,3,179,24
"4827",3,1,3,179,24
"4828",1,2,3,179,16
"4829",2,2,3,179,16
"4830",3,2,3,179,16
"4831",1,3,3,179,29
"4832",2,3,3,179,29
"4833",3,3,3,179,29
"4834",1,1,1,180,112
"4835",2,1,1,180,112
"4836",3,1,1,180,112
"4837",1,2,1,180,272
"4838",2,2,1,180,272
"4839",3,2,1,180,272
"4840",1,3,1,180,28
"4841",2,3,1,180,28
"4842",3,3,1,180,28
"4843",1,1,2,180,95
"4844",2,1,2,180,96
"4845",3,1,2,180,96
"4846",1,2,2,180,91
"4847",2,2,2,180,91
"4848",3,2,2,180,91
"4849",1,3,2,180,43
"4850",2,3,2,180,43
"4851",3,3,2,180,43
"4852",1,1,3,180,34
"4853",2,1,3,180,34
"4854",3,1,3,180,34
"4855",1,2,3,180,24
"4856",2,2,3,180,24
"4857",3,2,3,180,24
"4858",1,3,3,180,23
"4859",2,3,3,180,23
"4860",3,3,3,180,23
"4861",1,1,1,181,227
"4862",2,1,1,181,227
"4863",3,1,1,181,227
